"REF_DATE","GEO","DGUID","Unemployment rate","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1998","Rosetown Service Area, Saskatchewan (Peer group G)","4707","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334240","122.1","3.2","","","","1"
"1998","Rosetown Service Area, Saskatchewan (Peer group G)","4707","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334241","122.2","","F","","","1"
"1998","Melfort Service Area, Saskatchewan (Peer group E)","4708","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334242","123.1","6.6","","","","1"
"1998","Melfort Service Area, Saskatchewan (Peer group E)","4708","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334243","123.2","","F","","","1"
"1998","Prince Albert Service Area, Saskatchewan (Peer group E)","4709","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334244","124.1","8.1","","","","1"
"1998","Prince Albert Service Area, Saskatchewan (Peer group E)","4709","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334245","124.2","15.0","","","","1"
"1998","North Battleford Service Area, Saskatchewan (Peer group E)","4710","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334246","125.1","6.9","","","","1"
"1998","North Battleford Service Area, Saskatchewan (Peer group E)","4710","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334247","125.2","12.2","","","","1"
"1998","Northern Health Services Branch, Saskatchewan (Peer group C)","4711","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334248","126.1","11.2","","","","1"
"1998","Northern Health Services Branch, Saskatchewan (Peer group C)","4711","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334249","126.2","","F","","","1"
"1998","Alberta","48","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334250","127.1","5.6","","","","1"
"1998","Alberta","48","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334251","127.2","10.2","","","","1"
"1998","Chinook Regional Health Authority, Alberta (Peer group G)","4801","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334252","128.1","4.8","","","","1"
"1998","Chinook Regional Health Authority, Alberta (Peer group G)","4801","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334253","128.2","9.7","","","","1"
"1998","Palliser Health Authority, Alberta (Peer group G)","4802","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334254","129.1","4.3","","","","1"
"1998","Palliser Health Authority, Alberta (Peer group G)","4802","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334255","129.2","","F","","","1"
"1998","Headwaters Health Authority, Alberta (Peer group J)","4803","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334256","130.1","3.2","","","","1"
"1998","Headwaters Health Authority, Alberta (Peer group J)","4803","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334257","130.2","","F","","","1"
"1998","Calgary Regional Health Authority, Alberta (Peer group B)","4804","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334258","131.1","5.2","","","","1"
"1998","Calgary Regional Health Authority, Alberta (Peer group B)","4804","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334259","131.2","9.2","","","","1"
"1998","Health Authority #5, Alberta (Peer group G)","4805","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334260","132.1","5.1","","","","1"
"1998","Health Authority #5, Alberta (Peer group G)","4805","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334261","132.2","","F","","","1"
"1998","David Thompson Regional Health Authority, Alberta (Peer group G)","4806","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334262","133.1","5.6","","","","1"
"1998","David Thompson Regional Health Authority, Alberta (Peer group G)","4806","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334263","133.2","9.4","","","","1"
"1998","East Central Health Authority, Alberta (Peer group G)","4807","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334264","134.1","5.8","","","","1"
"1998","East Central Health Authority, Alberta (Peer group G)","4807","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334265","134.2","","F","","","1"
"1998","Westview Regional Health Authority, Alberta (Peer group J)","4808","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334266","135.1","5.9","","","","1"
"1998","Westview Regional Health Authority, Alberta (Peer group J)","4808","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334267","135.2","","F","","","1"
"1998","Crossroads Regional Health Authority, Alberta (Peer group G)","4809","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334268","136.1","","F","","","1"
"1998","Crossroads Regional Health Authority, Alberta (Peer group G)","4809","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334269","136.2","","F","","","1"
"1998","Capital Health Authority, Alberta (Peer group B)","4810","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334270","137.1","6.1","","","","1"
"1998","Capital Health Authority, Alberta (Peer group B)","4810","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334271","137.2","11.2","","","","1"
"1998","Aspen Regional Health Authority, Alberta (Peer group G)","4811","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334272","138.1","6.4","","","","1"
"1998","Aspen Regional Health Authority, Alberta (Peer group G)","4811","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334273","138.2","","F","","","1"
"1998","Lakeland Regional Health Authority, Alberta (Peer group G)","4812","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334274","139.1","8.1","","","","1"
"1998","Lakeland Regional Health Authority, Alberta (Peer group G)","4812","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334275","139.2","","F","","","1"
"1998","Mistahia Regional Health Authority, Alberta (Peer group F)","4813","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334276","140.1","5.3","","","","1"
"1998","Mistahia Regional Health Authority, Alberta (Peer group F)","4813","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334277","140.2","","F","","","1"
"1998","Peace Regional Health Authority, Alberta (Peer group G)","4814","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334278","141.1","","F","","","1"
"1998","Peace Regional Health Authority, Alberta (Peer group G)","4814","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334279","141.2","","F","","","1"
"1998","Keeweetinok Lakes Regional Health Authority, Alberta (Peer group F)","4815","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334280","142.1","","F","","","1"
"1998","Keeweetinok Lakes Regional Health Authority, Alberta (Peer group F)","4815","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334281","142.2","","F","","","1"
"1998","Northern Lights Regional Health Authority, Alberta (Peer group F)","4816","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334282","143.1","7.6","","","","1"
"1998","Northern Lights Regional Health Authority, Alberta (Peer group F)","4816","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334283","143.2","","F","","","1"
"1998","Northwestern Regional Health Authority, Alberta (Peer group F)","4817","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334284","144.1","","F","","","1"
"1998","Northwestern Regional Health Authority, Alberta (Peer group F)","4817","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334285","144.2","","F","","","1"
"1998","British Columbia","59","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334286","145.1","8.8","","","","1"
"1998","British Columbia","59","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334287","145.2","17.3","","","","1"
"1998","East Kootenay, British Columbia (Peer group G)","5901","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334288","146.1","11.1","","","","1"
"1998","East Kootenay, British Columbia (Peer group G)","5901","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334289","146.2","","F","","","1"
"1998","West Kootenay-Boundary, British Columbia (Peer group I)","5902","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334290","147.1","12.5","","","","1"
"1998","West Kootenay-Boundary, British Columbia (Peer group I)","5902","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334291","147.2","","F","","","1"
"1998","North Okanagan, British Columbia (Peer group I)","5903","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334292","148.1","7.5","","","","1"
"1998","North Okanagan, British Columbia (Peer group I)","5903","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334293","148.2","","F","","","1"
"1998","South Okanagan Similkameen, British Columbia (Peer group I)","5904","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334294","149.1","7.8","","","","1"
"1998","South Okanagan Similkameen, British Columbia (Peer group I)","5904","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334295","149.2","15.9","","","","1"
"1998","Thompson, British Columbia (Peer group I)","5905","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334296","150.1","9.1","","","","1"
"1998","Thompson, British Columbia (Peer group I)","5905","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334297","150.2","18.5","","","","1"
"1998","Fraser Valley, British Columbia (Peer group I)","5906","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334298","151.1","9.1","","","","1"
"1998","Fraser Valley, British Columbia (Peer group I)","5906","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334299","151.2","17.6","","","","1"
"1998","South Fraser Valley, British Columbia (Peer group B)","5907","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334300","152.1","9.0","","","","1"
"1998","South Fraser Valley, British Columbia (Peer group B)","5907","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334301","152.2","18.9","","","","1"
"1998","Burnaby/Simon Fraser, British Columbia","5922","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334302","153.1","7.4","","","","1"
"1998","Burnaby/Simon Fraser, British Columbia","5922","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334303","153.2","15.3","","","","1"
"1998","Burnaby, British Columbia (Peer group A)","5917","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334304","154.1","10.2","","","","1"
"1998","Burnaby, British Columbia (Peer group A)","5917","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334305","154.2","18.7","","","","1"
"1998","Simon Fraser, British Columbia (Peer group B)","5908","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334306","155.1","5.8","","","","1"
"1998","Simon Fraser, British Columbia (Peer group B)","5908","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334307","155.2","13.1","","","","1"
"1998","Coast Garibaldi, British Columbia (Peer group J)","5909","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334308","156.1","7.9","","","","1"
"1998","Coast Garibaldi, British Columbia (Peer group J)","5909","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334309","156.2","","F","","","1"
"1998","Central Vancouver Island, British Columbia (Peer group I)","5910","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334310","157.1","9.7","","","","1"
"1998","Central Vancouver Island, British Columbia (Peer group I)","5910","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334311","157.2","18.5","","","","1"
"1998","Upper Island/Central Coast, British Columbia (Peer group J)","5911","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334312","158.1","12.2","","","","1"
"1998","Upper Island/Central Coast, British Columbia (Peer group J)","5911","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334313","158.2","28.1","","","","1"
"1998","Cariboo, British Columbia (Peer group F)","5912","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334314","159.1","13.9","","","","1"
"1998","Cariboo, British Columbia (Peer group F)","5912","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334315","159.2","28.0","","","","1"
"1998","North West, British Columbia (Peer group F)","5913","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334316","160.1","10.0","","","","1"
"1998","North West, British Columbia (Peer group F)","5913","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334317","160.2","","F","","","1"
"1998","Peace Liard, British Columbia (Peer group F)","5914","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334318","161.1","","F","","","1"
"1998","Peace Liard, British Columbia (Peer group F)","5914","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334319","161.2","","F","","","1"
"1998","Northern Interior, British Columbia (Peer group F)","5915","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334320","162.1","14.0","","","","1"
"1998","Northern Interior, British Columbia (Peer group F)","5915","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334321","162.2","25.4","","","","1"
"1998","Vancouver/Richmond, British Columbia","5921","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334322","163.1","9.0","","","","1"
"1998","Vancouver/Richmond, British Columbia","5921","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334323","163.2","15.7","","","","1"
"1998","Vancouver, British Columbia (Peer group A)","5916","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334324","164.1","9.1","","","","1"
"1998","Vancouver, British Columbia (Peer group A)","5916","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334325","164.2","12.9","","","","1"
"1998","Richmond, British Columbia (Peer group A)","5919","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334326","165.1","8.8","","","","1"
"1998","Richmond, British Columbia (Peer group A)","5919","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334327","165.2","24.6","","","","1"
"1998","North Shore, British Columbia (Peer group B)","5918","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334328","166.1","3.7","","","","1"
"1998","North Shore, British Columbia (Peer group B)","5918","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334329","166.2","","F","","","1"
"1998","Capital, British Columbia (Peer group I)","5920","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334330","167.1","8.7","","","","1"
"1998","Capital, British Columbia (Peer group I)","5920","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334331","167.2","16.4","","","","1"
"1998","Peer group A","A","Unemployment rate, 15 years and over","Percent","239","units ","0","v13947654","174.1","9.5","","","","1"
"1998","Peer group A","A","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v13947655","174.2","16.5","","","","1"
"1998","Peer group B","B","Unemployment rate, 15 years and over","Percent","239","units ","0","v13947656","175.1","6.2","","","","1"
"1998","Peer group B","B","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v13947657","175.2","12.6","","","","1"
"1998","Peer group C","C","Unemployment rate, 15 years and over","Percent","239","units ","0","v13947658","176.1","8.7","","","","1"
"1998","Peer group C","C","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v13947659","176.2","","..","","","1"
"1998","Peer group D","D","Unemployment rate, 15 years and over","Percent","239","units ","0","v13947660","177.1","20.7","","","","1"
"1998","Peer group D","D","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v13947661","177.2","33.2","","","","1"
"1998","Peer group E","E","Unemployment rate, 15 years and over","Percent","239","units ","0","v13947662","178.1","9.1","","","","1"
"1998","Peer group E","E","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v13947663","178.2","15.6","","","","1"
"1998","Peer group F","F","Unemployment rate, 15 years and over","Percent","239","units ","0","v13947664","179.1","9.7","","","","1"
"1998","Peer group F","F","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v13947665","179.2","17.6","","","","1"
"1998","Peer group G","G","Unemployment rate, 15 years and over","Percent","239","units ","0","v13947666","180.1","5.9","","","","1"
"1998","Peer group G","G","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v13947667","180.2","10.4","","","","1"
"1998","Peer group H","H","Unemployment rate, 15 years and over","Percent","239","units ","0","v13947668","181.1","9.3","","","","1"
"1998","Peer group H","H","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v13947669","181.2","16.6","","","","1"
"1998","Peer group I","I","Unemployment rate, 15 years and over","Percent","239","units ","0","v13947670","182.1","7.9","","","","1"
"1998","Peer group I","I","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v13947671","182.2","14.8","","","","1"
"1998","Peer group J","J","Unemployment rate, 15 years and over","Percent","239","units ","0","v13947672","183.1","6.1","","","","1"
"1998","Peer group J","J","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v13947673","183.2","13.6","","","","1"
"1999","Canada","00","Unemployment rate, 15 years and over","Percent","239","units ","0","v4333998","1.1","7.6","","","","1"
"1999","Canada","00","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4333999","1.2","14.0","","","","1"
"1999","Newfoundland and Labrador","10","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334000","2.1","16.9","","","","1"
"1999","Newfoundland and Labrador","10","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334001","2.2","26.8","","","","1"
"1999","Health and Community Services St. John's Region, Newfoundland and Labrador (Peer group H)","1001","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334002","3.1","10.4","","","","1"
"1999","Health and Community Services St. John's Region, Newfoundland and Labrador (Peer group H)","1001","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334003","3.2","20.0","","","","1"
"1999","Health and Community Services Eastern Region, Newfoundland and Labrador (Peer group D)","1002","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334004","4.1","22.5","","","","1"
"1999","Health and Community Services Eastern Region, Newfoundland and Labrador (Peer group D)","1002","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334005","4.2","28.9","","","","1"
"1999","Health and Community Services Central Region, Newfoundland and Labrador (Peer group D)","1003","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334006","5.1","20.0","","","","1"
"1999","Health and Community Services Central Region, Newfoundland and Labrador (Peer group D)","1003","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334007","5.2","30.6","","","","1"
"1999","Health and Community Services Western Region, Newfoundland and Labrador (Peer group D)","1004","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334008","6.1","20.5","","","","1"
"1999","Health and Community Services Western Region, Newfoundland and Labrador (Peer group D)","1004","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334009","6.2","35.3","","","","1"
"1999","Grenfell Regional Health Services Board, Newfoundland and Labrador (Peer group D)","1005","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334010","7.1","20.8","","","","1"
"1999","Grenfell Regional Health Services Board, Newfoundland and Labrador (Peer group D)","1005","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334011","7.2","","F","","","1"
"1999","Health Labrador Corporation, Newfoundland and Labrador (Peer group F)","1006","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334012","8.1","17.5","","","","1"
"1999","Health Labrador Corporation, Newfoundland and Labrador (Peer group F)","1006","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334013","8.2","","F","","","1"
"1999","Prince Edward Island","11","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334014","9.1","14.4","","","","1"
"1999","Prince Edward Island","11","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334015","9.2","17.8","","","","1"
"1999","Urban Health Region, Prince Edward Island (Peer group I)","1101","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334016","10.1","10.1","","","","1"
"1999","Urban Health Region, Prince Edward Island (Peer group I)","1101","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334017","10.2","14.2","","","","1"
"1999","Rural Health Region, Prince Edward Island (Peer group E)","1102","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334018","11.1","17.9","","","","1"
"1999","Rural Health Region, Prince Edward Island (Peer group E)","1102","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334019","11.2","21.8","","","","1"
"1999","Nova Scotia","12","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334020","12.1","9.6","","","","1"
"1999","Nova Scotia","12","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334021","12.2","18.1","","","","1"
"1999","Zone 1, Nova Scotia (Peer group E)","1201","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334022","13.1","10.4","","","","1"
"1999","Zone 1, Nova Scotia (Peer group E)","1201","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334023","13.2","19.8","","","","1"
"1999","Zone 2, Nova Scotia (Peer group E)","1202","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334024","14.1","8.6","","","","1"
"1999","Zone 2, Nova Scotia (Peer group E)","1202","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334025","14.2","16.2","","","","1"
"1999","Zone 3, Nova Scotia (Peer group H)","1203","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334026","15.1","9.4","","","","1"
"1999","Zone 3, Nova Scotia (Peer group H)","1203","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334027","15.2","18.7","","","","1"
"1999","Zone 4, Nova Scotia (Peer group H)","1204","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334028","16.1","12.1","","","","1"
"1999","Zone 4, Nova Scotia (Peer group H)","1204","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334029","16.2","18.3","","","","1"
"1999","Zone 5, Nova Scotia (Peer group D)","1205","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334030","17.1","18.7","","","","1"
"1999","Zone 5, Nova Scotia (Peer group D)","1205","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334031","17.2","35.1","","","","1"
"1999","Zone 6, Nova Scotia (Peer group I)","1206","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334032","18.1","6.8","","","","1"
"1999","Zone 6, Nova Scotia (Peer group I)","1206","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334033","18.2","14.2","","","","1"
"1999","New Brunswick","13","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334034","19.1","10.2","","","","1"
"1999","New Brunswick","13","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334035","19.2","16.3","","","","1"
"1999","Region 1, New Brunswick (Peer group I)","1301","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334036","20.1","9.5","","","","1"
"1999","Region 1, New Brunswick (Peer group I)","1301","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334037","20.2","14.6","","","","1"
"1999","Region 2, New Brunswick (Peer group H)","1302","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334038","21.1","7.6","","","","1"
"1999","Region 2, New Brunswick (Peer group H)","1302","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334039","21.2","13.9","","","","1"
"1999","Region 3, New Brunswick (Peer group I)","1303","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334040","22.1","7.8","","","","1"
"1999","Region 3, New Brunswick (Peer group I)","1303","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334041","22.2","14.3","","","","1"
"1999","Region 4, New Brunswick (Peer group H)","1304","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334042","23.1","9.2","","","","1"
"1999","Region 4, New Brunswick (Peer group H)","1304","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334043","23.2","12.3","","","","1"
"1999","Region 5, New Brunswick (Peer group D)","1305","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334044","24.1","15.4","","","","1"
"1999","Region 5, New Brunswick (Peer group D)","1305","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334045","24.2","22.9","","","","1"
"1999","Region 6, New Brunswick (Peer group D)","1306","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334046","25.1","16.6","","","","1"
"1999","Region 6, New Brunswick (Peer group D)","1306","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334047","25.2","25.2","","","","1"
"1999","Region 7, New Brunswick (Peer group D)","1307","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334048","26.1","18.2","","","","1"
"1999","Region 7, New Brunswick (Peer group D)","1307","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334049","26.2","31.1","","","","1"
"1999","Quebec","24","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334050","27.1","9.3","","","","1"
"1999","Quebec","24","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334051","27.2","15.8","","","","1"
"1999","Région du Bas-Saint-Laurent, Quebec (Peer group H)","2401","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334052","28.1","10.2","","","","1"
"1999","Région du Bas-Saint-Laurent, Quebec (Peer group H)","2401","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334053","28.2","16.1","","","","1"
"1999","Région du Saguenay-Lac-Saint-Jean, Quebec (Peer group H)","2402","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334054","29.1","11.5","","","","1"
"1999","Région du Saguenay-Lac-Saint-Jean, Quebec (Peer group H)","2402","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334055","29.2","24.2","","","","1"
"1999","Région de Québec, Quebec (Peer group H)","2403","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334056","30.1","9.2","","","","1"
"1999","Région de Québec, Quebec (Peer group H)","2403","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334057","30.2","16.7","","","","1"
"1999","Région de la Mauricie et Centre-du-Québec, Quebec (Peer group H)","2404","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334058","31.1","10.5","","","","1"
"1999","Région de la Mauricie et Centre-du-Québec, Quebec (Peer group H)","2404","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334059","31.2","16.2","","","","1"
"1999","Région de l'Estrie, Quebec (Peer group H)","2405","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334060","32.1","8.7","","","","1"
"1999","Région de l'Estrie, Quebec (Peer group H)","2405","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334061","32.2","14.4","","","","1"
"1999","Région de Montréal-Centre, Quebec (Peer group A)","2406","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334062","33.1","9.6","","","","1"
"1999","Région de Montréal-Centre, Quebec (Peer group A)","2406","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334063","33.2","13.7","","","","1"
"1999","Région de l'Outaouais, Quebec (Peer group H)","2407","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334064","34.1","8.1","","","","1"
"1999","Région de l'Outaouais, Quebec (Peer group H)","2407","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334065","34.2","13.1","","","","1"
"1999","Région de l'Abitibi-Témiscamingue, Quebec (Peer group H)","2408","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334066","35.1","13.4","","","","1"
"1999","Région de l'Abitibi-Témiscamingue, Quebec (Peer group H)","2408","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334067","35.2","23.2","","","","1"
"1999","Région de la Côte-Nord, Quebec (Peer group H)","2409","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334068","36.1","15.5","","","","1"
"1999","Région de la Côte-Nord, Quebec (Peer group H)","2409","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334069","36.2","28.4","","","","1"
"1999","Région du Nord-du-Québec, Quebec (Peer group F)","2410","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334070","37.1","","F","","","1"
"1999","Région du Nord-du-Québec, Quebec (Peer group F)","2410","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334071","37.2","","F","","","1"
"1999","Région de la Gaspésie-Îles-de-la-Madeleine, Quebec (Peer group D)","2411","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334072","38.1","20.8","","","","1"
"1999","Région de la Gaspésie-Îles-de-la-Madeleine, Quebec (Peer group D)","2411","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334073","38.2","","F","","","1"
"1999","Région de la Chaudière-Appalaches, Quebec (Peer group H)","2412","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334074","39.1","6.9","","","","1"
"1999","Région de la Chaudière-Appalaches, Quebec (Peer group H)","2412","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334075","39.2","12.9","","","","1"
